,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,wine_type
5527,6.6,0.32,0.47,15.6,0.063,0.34210526315789475,0.6278195488721805,0.99872,3.18,0.56,0.16666666666666666,5,1
5528,6.6,0.32,0.47,15.6,0.063,0.34210526315789475,0.6278195488721805,0.99872,3.18,0.56,0.16666666666666666,5,1
5529,6.1,0.28,0.26,1.5,0.03,0.3157894736842105,0.35714285714285715,0.98894,3.03,0.41,0.6833333333333332,6,1
5530,6.2,0.3,0.28,1.6,0.036,0.35526315789473684,0.37593984962406013,0.988245,3.14,0.41,0.8833333333333334,6,1
5531,6.9,0.22,0.28,7.8,0.05,0.5526315789473685,0.41353383458646614,0.99326,3.22,0.6,0.5833333333333334,8,1
5532,8.7,0.31,0.21,5.6,0.039,0.35526315789473684,0.22932330827067668,0.99328,2.96,0.52,0.5,4,1
5533,7.3,0.27,0.3,1.3,0.04,0.32894736842105265,0.2932330827067669,0.99222,3.28,0.53,0.4499999999999999,6,1
5534,7.0,0.46,0.2,16.7,0.046,0.6447368421052632,0.6691729323308271,0.99898,3.08,0.56,0.2333333333333334,5,1
5535,5.7,0.23,0.25,7.95,0.042,0.19736842105263158,0.38345864661654133,0.99486,3.44,0.61,0.38333333333333347,6,1
5536,6.5,0.36,0.36,6.7,0.046,0.6644736842105263,0.5451127819548872,0.99528,3.17,0.42,0.21666666666666679,5,1
5537,8.2,0.18,0.38,1.1,0.04,0.5263157894736842,0.3233082706766917,0.99062,2.88,0.6,0.6666666666666666,6,1
5538,6.2,0.27,0.32,6.3,0.048,0.6052631578947368,0.575187969924812,0.99282,3.21,0.6,0.5,6,1
5539,6.9,0.4,0.37,8.9,0.053,0.4605263157894737,0.5338345864661654,0.996,3.16,0.5,0.21666666666666679,5,1
5540,4.9,0.345,0.34,1.0,0.068,0.40789473684210525,0.5150375939849624,0.99138,3.24,0.4,0.3499999999999999,5,1
5541,7.2,0.23,0.39,1.5,0.053,0.32894736842105265,0.37593984962406013,0.99166,3.18,0.47,0.5166666666666666,6,1
5542,6.4,0.2,0.15,6.6,0.046,0.32894736842105265,0.40225563909774437,0.99408,2.99,0.58,0.3166666666666667,6,1
5543,6.1,0.27,0.32,6.2,0.048,0.6052631578947368,0.5827067669172933,0.99281,3.22,0.6,0.5,6,1
5544,6.2,0.27,0.32,6.3,0.048,0.6052631578947368,0.575187969924812,0.99282,3.21,0.6,0.5,6,1
5545,6.0,0.3,0.33,2.1,0.042,0.39473684210526316,0.4548872180451128,0.98964,3.32,0.42,0.75,6,1
5546,6.1,0.3,0.32,2.2,0.042,0.5263157894736842,0.5112781954887218,0.98952,3.31,0.44,0.7833333333333332,7,1
5547,5.7,0.14,0.3,5.4,0.045,0.32894736842105265,0.37218045112781956,0.99469,3.32,0.45,0.21666666666666679,5,1
5548,6.9,0.4,0.37,8.9,0.053,0.4605263157894737,0.5338345864661654,0.996,3.16,0.5,0.21666666666666679,5,1
5549,4.9,0.345,0.34,1.0,0.068,0.40789473684210525,0.5150375939849624,0.99138,3.24,0.4,0.3499999999999999,5,1
5550,6.3,0.33,0.2,2.9,0.066,0.4605263157894737,0.5827067669172933,0.9991,3.14,0.51,0.13333333333333344,5,1
5551,7.0,0.16,0.3,2.6,0.043,0.4342105263157895,0.3157894736842105,0.99047,2.88,0.47,0.5333333333333332,6,1
5552,8.4,0.22,0.3,1.3,0.038,0.5789473684210527,0.43609022556390975,0.99178,3.13,0.54,0.4666666666666668,7,1
5553,6.3,0.33,0.2,2.9,0.066,0.4605263157894737,0.5827067669172933,0.9991,3.14,0.51,0.13333333333333344,5,1
5554,7.0,0.16,0.3,2.6,0.043,0.4342105263157895,0.3157894736842105,0.99047,2.88,0.47,0.5333333333333332,6,1
5555,5.4,0.24,0.18,2.3,0.05,0.27631578947368424,0.5225563909774437,0.99207,3.24,0.46,0.38333333333333347,5,1
5556,7.7,0.31,0.36,4.3,0.026,0.18421052631578946,0.30451127819548873,0.99152,3.11,0.48,0.6666666666666666,5,1
5557,5.6,0.185,0.19,7.1,0.048,0.4605263157894737,0.39097744360902253,0.99438,3.26,0.41,0.25,6,1
5558,5.6,0.185,0.19,7.1,0.048,0.4605263157894737,0.39097744360902253,0.99438,3.26,0.41,0.25,6,1
5559,6.6,0.43,0.24,11.9,0.04,0.6973684210526315,0.575187969924812,0.99622,3.14,0.54,0.3000000000000001,6,1
5560,7.6,0.39,0.46,11.7,0.084,0.7105263157894737,0.6165413533834586,0.99773,2.91,0.51,0.16666666666666666,5,1
5561,7.2,0.58,0.27,5.8,0.032,0.5131578947368421,0.42105263157894735,0.99088,3.17,0.53,0.8333333333333334,7,1
5562,6.0,0.34,0.32,3.8,0.044,0.15789473684210525,0.41353383458646614,0.99108,3.39,0.44,0.6333333333333334,7,1
5563,7.5,0.35,0.48,12.4,0.056,0.7894736842105263,0.6409774436090225,0.99803,2.97,0.52,0.13333333333333344,5,1
5564,7.3,0.38,0.23,6.5,0.05,0.2236842105263158,0.3609022556390977,0.99304,3.1,0.55,0.5333333333333332,4,1
5565,5.4,0.185,0.19,7.1,0.048,0.4605263157894737,0.39097744360902253,0.99438,3.26,0.41,0.25,6,1
5566,6.3,0.27,0.51,7.6,0.049,0.4473684210526316,0.7293233082706767,0.99548,3.16,0.54,0.2333333333333334,4,1
5567,6.5,0.29,0.52,7.9,0.049,0.4473684210526316,0.6992481203007519,0.99551,3.16,0.51,0.25,6,1
5568,6.4,0.17,0.3,2.8,0.034,0.42105263157894735,0.4473684210526316,0.99152,3.03,0.49,0.4000000000000001,6,1
5569,6.7,0.18,0.31,10.6,0.035,0.5394736842105263,0.5150375939849624,0.99572,3.08,0.49,0.3000000000000001,7,1
5570,6.4,0.17,0.3,2.8,0.034,0.42105263157894735,0.4473684210526316,0.99152,3.03,0.49,0.4000000000000001,6,1
5571,6.8,0.37,0.31,1.5,0.046,0.19736842105263158,0.3458646616541353,0.99244,3.06,0.56,0.38333333333333347,6,1
5572,6.3,0.27,0.51,7.6,0.049,0.4473684210526316,0.7293233082706767,0.99548,3.16,0.54,0.2333333333333334,4,1
5573,6.5,0.29,0.52,7.9,0.049,0.4473684210526316,0.6992481203007519,0.99551,3.16,0.51,0.25,6,1
5574,6.1,0.24,0.26,1.7,0.033,0.7894736842105263,0.48120300751879697,0.9903,3.19,0.81,0.65,7,1
5575,7.0,0.32,0.29,7.6,0.025,0.4473684210526316,0.44360902255639095,0.99162,3.15,0.65,0.8000000000000002,7,1
5576,6.9,0.27,0.25,7.5,0.03,0.2236842105263158,0.41729323308270677,0.99116,3.09,0.38,0.8333333333333334,6,1
5577,6.5,0.29,0.53,1.7,0.04,0.5263157894736842,0.6992481203007519,0.9922,3.26,0.59,0.4000000000000001,7,1
5578,6.5,0.29,0.52,1.7,0.034,0.5263157894736842,0.7030075187969925,0.99223,3.25,0.59,0.4000000000000001,6,1
5579,6.1,0.22,0.25,12.1,0.035,0.6973684210526315,0.4849624060150376,0.99481,3.21,0.4,0.4499999999999999,5,1
5580,6.3,0.22,0.27,4.5,0.036,0.3684210526315789,0.5676691729323309,0.9928,3.05,0.76,0.4499999999999999,7,1
5581,6.1,0.24,0.26,1.7,0.033,0.7894736842105263,0.48120300751879697,0.9903,3.19,0.81,0.65,7,1
5582,5.6,0.23,0.25,8.0,0.043,0.39473684210526316,0.35714285714285715,0.99429,3.19,0.42,0.4000000000000001,6,1
5583,7.0,0.32,0.29,7.6,0.025,0.4473684210526316,0.44360902255639095,0.99162,3.15,0.65,0.8000000000000002,7,1
5584,6.8,0.11,0.27,8.6,0.044,0.5789473684210527,0.3684210526315789,0.99454,3.2,0.37,0.3166666666666667,6,1
5585,6.8,0.11,0.27,8.6,0.044,0.5789473684210527,0.3684210526315789,0.99454,3.2,0.37,0.3166666666666667,6,1
5586,7.3,0.23,0.41,14.6,0.048,0.9473684210526315,0.8157894736842105,0.99863,3.16,0.71,0.2333333333333334,6,1
5587,6.1,0.2,0.17,1.6,0.048,0.5921052631578947,0.462406015037594,0.991,3.3,0.43,0.5666666666666668,6,1
5588,6.8,0.11,0.27,8.6,0.044,0.5789473684210527,0.3684210526315789,0.99454,3.2,0.37,0.3166666666666667,6,1
5589,7.3,0.23,0.41,14.6,0.048,0.9473684210526315,0.8157894736842105,0.99863,3.16,0.71,0.2333333333333334,6,1
5590,6.9,0.2,0.41,1.1,0.06,0.4605263157894737,0.3684210526315789,0.99317,2.99,0.39,0.19999999999999987,5,1
5591,6.7,0.19,0.32,3.7,0.041,0.32894736842105265,0.2631578947368421,0.99173,2.9,0.57,0.4166666666666667,7,1
5592,6.7,0.28,0.34,8.9,0.048,0.40789473684210525,0.39473684210526316,0.99455,3.25,0.54,0.5,7,1
5593,6.7,0.28,0.34,8.9,0.048,0.40789473684210525,0.39473684210526316,0.99455,3.25,0.54,0.5,7,1
5594,8.0,0.37,0.31,4.7,0.038,0.02631578947368421,0.4548872180451128,0.99186,2.9,0.72,0.6833333333333332,5,1
5595,6.7,0.28,0.34,8.9,0.048,0.40789473684210525,0.39473684210526316,0.99455,3.25,0.54,0.5,7,1
5596,6.0,0.26,0.29,3.1,0.041,0.47368421052631576,0.518796992481203,0.98944,3.22,0.39,0.8000000000000002,7,1
5597,6.4,0.24,0.49,5.8,0.053,0.3157894736842105,0.42857142857142855,0.9942,3.01,0.5,0.4166666666666667,6,1
5598,6.4,0.24,0.49,5.8,0.053,0.3157894736842105,0.42857142857142855,0.9942,3.01,0.5,0.4166666666666667,6,1
5599,6.4,0.24,0.49,5.8,0.053,0.3157894736842105,0.42857142857142855,0.9942,3.01,0.5,0.4166666666666667,6,1
5600,6.4,0.25,0.57,1.0,0.062,0.2631578947368421,0.43609022556390975,0.99238,3.0,0.4,0.25,5,1
5601,6.1,0.25,0.48,15.8,0.052,0.3157894736842105,0.3308270676691729,0.99782,3.07,0.45,0.19999999999999987,6,1
5602,6.8,0.14,0.35,1.5,0.047,0.5131578947368421,0.41729323308270677,0.99111,3.07,0.72,0.5166666666666666,6,1
5603,6.5,0.38,0.26,5.2,0.042,0.42105263157894735,0.39849624060150374,0.99067,3.06,0.5,0.7166666666666668,7,1
5604,6.8,0.14,0.35,1.5,0.047,0.5131578947368421,0.41729323308270677,0.99111,3.07,0.72,0.5166666666666666,6,1
5605,5.4,0.15,0.32,2.5,0.037,0.11842105263157894,0.16917293233082706,0.98878,3.04,0.58,0.7666666666666666,6,1
5606,6.4,0.25,0.57,1.0,0.062,0.2631578947368421,0.43609022556390975,0.99238,3.0,0.4,0.25,5,1
5607,6.1,0.25,0.48,15.8,0.052,0.3157894736842105,0.3308270676691729,0.99782,3.07,0.45,0.19999999999999987,6,1
5608,6.8,0.22,0.32,5.9,0.054,0.5131578947368421,0.5488721804511278,0.9938,3.2,0.57,0.4666666666666668,6,1
5609,7.2,0.21,0.29,3.1,0.044,0.5,0.43609022556390975,0.99143,3.0,0.6,0.5500000000000002,6,1
5610,6.0,0.26,0.29,3.1,0.041,0.47368421052631576,0.518796992481203,0.98944,3.22,0.39,0.8000000000000002,7,1
5611,6.4,0.24,0.49,5.8,0.053,0.3157894736842105,0.42857142857142855,0.9942,3.01,0.5,0.4166666666666667,6,1
5612,6.5,0.46,0.24,11.5,0.051,0.7236842105263158,0.6203007518796992,0.99588,3.08,0.56,0.3000000000000001,6,1
5613,6.5,0.18,0.48,2.9,0.054,0.7236842105263158,0.6654135338345865,1.00038,2.98,0.61,0.08333333333333333,6,1
5614,6.2,0.32,0.12,4.8,0.054,0.06578947368421052,0.34210526315789475,0.99424,3.16,0.5,0.21666666666666679,5,1
5615,7.2,0.4,0.24,8.5,0.055,0.5789473684210527,0.5451127819548872,0.99626,3.2,0.52,0.19999999999999987,5,1
5616,5.9,0.23,0.24,1.6,0.037,0.40789473684210525,0.40977443609022557,0.99076,3.21,0.51,0.5666666666666668,6,1
5617,6.4,0.18,0.48,2.9,0.054,0.7236842105263158,0.6654135338345865,1.00038,2.98,0.61,0.08333333333333333,6,1
5618,6.2,0.32,0.12,4.8,0.054,0.06578947368421052,0.34210526315789475,0.99424,3.16,0.5,0.21666666666666679,5,1
5619,6.4,0.37,0.12,5.9,0.056,0.06578947368421052,0.31954887218045114,0.99536,3.06,0.46,0.06666666666666672,4,1
5620,7.0,0.23,0.42,1.1,0.062,0.4473684210526316,0.3533834586466165,0.99318,3.04,0.4,0.19999999999999987,5,1
5621,7.2,0.4,0.24,8.5,0.055,0.5789473684210527,0.5451127819548872,0.99626,3.2,0.52,0.19999999999999987,5,1
5622,7.6,0.19,0.37,13.1,0.033,0.6710526315789473,0.5451127819548872,0.99726,3.18,0.79,0.4000000000000001,6,1
5623,6.0,0.28,0.27,4.1,0.046,0.6447368421052632,0.5300751879699248,0.99126,3.27,0.56,0.6,6,1
5624,6.2,0.32,0.45,2.9,0.029,0.47368421052631576,0.3308270676691729,0.98998,3.25,0.6,0.7333333333333334,6,1
5625,7.6,0.19,0.37,13.1,0.033,0.6710526315789473,0.5451127819548872,0.99726,3.18,0.79,0.4000000000000001,6,1
5626,6.4,0.26,0.26,1.1,0.052,0.27631578947368424,0.6390977443609023,0.99304,3.09,0.54,0.21666666666666679,5,1
5627,5.9,0.25,0.27,1.5,0.029,0.47368421052631576,0.2819548872180451,0.9892,3.2,0.46,0.6999999999999998,6,1
5628,6.1,0.28,0.3,7.75,0.031,0.42105263157894735,0.5,0.99296,3.22,0.46,0.5,6,1
5629,6.9,0.19,0.38,1.15,0.023,0.3815789473684211,0.37218045112781956,0.99047,3.11,0.38,0.5666666666666668,5,1
5630,6.4,0.29,0.57,1.0,0.06,0.18421052631578946,0.42857142857142855,0.9924,3.06,0.41,0.25,5,1
5631,6.8,0.27,0.22,2.9,0.034,0.19736842105263158,0.41353383458646614,0.9989,3.07,0.53,0.19999999999999987,5,1
5632,7.5,0.26,0.38,5.7,0.021,0.2894736842105263,0.4473684210526316,0.99338,3.13,0.62,0.5166666666666666,6,1
5633,6.8,0.27,0.22,2.9,0.034,0.19736842105263158,0.41353383458646614,0.9989,3.07,0.53,0.19999999999999987,5,1
5634,6.4,0.2,0.22,7.4,0.032,0.6842105263157895,0.6240601503759399,0.99404,3.24,0.58,0.5,6,1
5635,7.3,0.33,0.22,1.4,0.041,0.5131578947368421,0.6428571428571429,0.99287,3.14,0.48,0.3166666666666667,5,1
5636,7.3,0.34,0.22,1.4,0.044,0.5526315789473685,0.6390977443609023,0.99286,3.14,0.46,0.3166666666666667,5,1
5637,6.4,0.29,0.57,1.0,0.06,0.18421052631578946,0.42857142857142855,0.9924,3.06,0.41,0.25,5,1
5638,6.1,0.28,0.16,4.4,0.033,0.09210526315789473,0.38721804511278196,0.99058,3.35,0.47,0.7333333333333334,4,1
5639,6.3,0.24,0.29,1.6,0.052,0.618421052631579,0.6729323308270677,0.9934,3.21,0.5,0.2333333333333334,5,1
5640,6.2,0.24,0.22,7.9,0.053,0.5789473684210527,0.5375939849624061,0.99545,3.23,0.52,0.21666666666666679,5,1
5641,7.4,0.16,0.27,15.5,0.05,0.3157894736842105,0.4849624060150376,0.9984,2.9,0.43,0.11666666666666654,7,1
5642,7.4,0.16,0.27,15.5,0.05,0.3157894736842105,0.4849624060150376,0.9984,2.9,0.43,0.11666666666666654,7,1
5643,7.4,0.16,0.27,15.5,0.05,0.3157894736842105,0.4849624060150376,0.9984,2.9,0.43,0.11666666666666654,7,1
5644,7.4,0.16,0.27,15.5,0.05,0.3157894736842105,0.4849624060150376,0.9984,2.9,0.43,0.11666666666666654,7,1
5645,7.2,0.17,0.28,2.9,0.05,0.42105263157894735,0.556390977443609,0.99971,2.94,0.43,0.16666666666666666,7,1
5646,6.9,0.19,0.35,13.5,0.038,0.631578947368421,0.42105263157894735,0.99546,3.0,0.63,0.4499999999999999,6,1
5647,6.9,0.19,0.35,13.5,0.038,0.631578947368421,0.42105263157894735,0.99546,3.0,0.63,0.4499999999999999,6,1
5648,6.8,0.16,0.36,1.3,0.034,0.40789473684210525,0.3458646616541353,0.99058,3.02,0.58,0.5500000000000002,6,1
5649,7.4,0.16,0.27,15.5,0.05,0.3157894736842105,0.4849624060150376,0.9984,2.9,0.43,0.11666666666666654,7,1
5650,6.8,0.3,0.27,11.6,0.028,0.27631578947368424,0.34210526315789475,0.99314,2.96,0.38,0.6166666666666666,6,1
5651,6.2,0.24,0.22,7.9,0.053,0.5789473684210527,0.5375939849624061,0.99545,3.23,0.52,0.21666666666666679,5,1
5652,7.4,0.16,0.27,15.5,0.05,0.3157894736842105,0.4849624060150376,0.9984,2.9,0.43,0.11666666666666654,7,1
5653,7.2,0.17,0.28,2.9,0.05,0.42105263157894735,0.556390977443609,0.99971,2.94,0.43,0.16666666666666666,7,1
5654,6.8,0.3,0.27,11.6,0.028,0.27631578947368424,0.34210526315789475,0.99314,2.96,0.38,0.6166666666666666,6,1
5655,6.5,0.43,0.18,13.15,0.032,0.3157894736842105,0.4699248120300752,0.99565,3.23,0.51,0.4499999999999999,5,1
5656,6.6,0.17,0.36,1.9,0.036,0.4868421052631579,0.39097744360902253,0.99056,3.05,0.54,0.5666666666666668,6,1
5657,6.9,0.19,0.35,13.5,0.038,0.631578947368421,0.42105263157894735,0.99546,3.0,0.63,0.4499999999999999,6,1
5658,6.8,0.16,0.36,1.3,0.034,0.40789473684210525,0.3458646616541353,0.99058,3.02,0.58,0.5500000000000002,6,1
5659,6.4,0.41,0.31,6.1,0.048,0.25,0.24060150375939848,0.99362,3.19,0.42,0.3333333333333333,5,1
5660,6.4,0.41,0.31,6.1,0.048,0.25,0.24060150375939848,0.99362,3.19,0.42,0.3333333333333333,5,1
5661,7.4,0.36,0.32,1.9,0.036,0.34210526315789475,0.424812030075188,0.99196,3.15,0.49,0.5333333333333332,6,1
5662,6.1,0.17,0.21,1.9,0.09,0.5657894736842105,0.46616541353383456,0.99255,3.07,0.41,0.2833333333333332,5,1
5663,5.5,0.28,0.21,1.6,0.032,0.2894736842105263,0.29699248120300753,0.99027,3.42,0.42,0.75,5,1
5664,6.6,0.5,0.26,11.3,0.029,0.40789473684210525,0.39097744360902253,0.99302,3.27,0.78,0.8166666666666668,8,1
5665,7.1,0.44,0.27,8.4,0.057,0.7763157894736842,0.5789473684210527,0.99257,3.16,0.36,0.6333333333333334,6,1
5666,6.9,0.38,0.28,8.3,0.062,0.27631578947368424,0.6015037593984962,0.99506,3.16,0.72,0.4333333333333333,5,1
5667,7.1,0.44,0.27,8.4,0.057,0.7763157894736842,0.5789473684210527,0.99257,3.16,0.36,0.6333333333333334,6,1
5668,6.2,0.24,0.28,12.2,0.049,0.6973684210526315,0.4774436090225564,0.9952,3.19,0.37,0.4499999999999999,6,1
5669,6.1,0.28,0.27,8.0,0.048,0.5263157894736842,0.5864661654135338,0.99498,3.21,0.51,0.3166666666666667,5,1
5670,7.6,0.26,0.32,1.3,0.048,0.2894736842105263,0.2631578947368421,0.9903,2.96,0.46,0.6666666666666666,6,1
5671,7.5,0.16,0.38,12.7,0.043,0.9144736842105263,0.5902255639097744,0.99706,3.15,0.82,0.4000000000000001,7,1
5672,6.5,0.36,0.16,1.3,0.054,0.13157894736842105,0.37969924812030076,0.99398,3.19,0.39,0.08333333333333333,5,1
5673,6.6,0.35,0.19,10.5,0.06,0.18421052631578946,0.2857142857142857,0.99588,3.13,0.38,0.3166666666666667,4,1
5674,5.7,0.25,0.26,12.5,0.049,0.6776315789473685,0.42857142857142855,0.99691,3.08,0.45,0.2333333333333334,6,1
5675,7.4,0.37,0.26,9.6,0.05,0.42105263157894735,0.48120300751879697,0.99608,3.13,0.46,0.4000000000000001,5,1
5676,5.7,0.25,0.21,1.5,0.044,0.2631578947368421,0.38345864661654133,0.99142,3.3,0.59,0.5,6,1
5677,5.8,0.23,0.21,1.5,0.044,0.2631578947368421,0.39097744360902253,0.99138,3.3,0.57,0.5,6,1
5678,5.4,0.265,0.28,7.8,0.052,0.34210526315789475,0.31954887218045114,0.99432,3.19,0.38,0.4000000000000001,6,1
5679,5.7,0.25,0.27,10.8,0.05,0.75,0.41353383458646614,0.99592,3.1,0.5,0.3000000000000001,6,1
5680,5.7,0.25,0.26,12.5,0.049,0.6776315789473685,0.37593984962406013,0.99691,3.08,0.45,0.2333333333333334,6,1
5681,5.9,0.23,0.28,8.6,0.046,0.47368421052631576,0.5112781954887218,0.99432,3.23,0.53,0.4333333333333333,6,1
5682,6.2,0.3,0.32,1.2,0.052,0.40789473684210525,0.6729323308270677,0.99266,3.28,0.44,0.3499999999999999,5,1
5683,6.5,0.33,0.24,14.5,0.048,0.25,0.3383458646616541,0.99456,3.06,0.3,0.5833333333333334,8,1
5684,7.4,0.26,0.29,3.7,0.048,0.17105263157894737,0.2518796992481203,0.9915,3.06,0.45,0.5666666666666668,6,1
5685,7.0,0.2,0.4,1.1,0.058,0.3815789473684211,0.32706766917293234,0.99322,3.03,0.38,0.19999999999999987,6,1
5686,6.5,0.21,0.42,1.1,0.059,0.42105263157894735,0.35714285714285715,0.9927,3.12,0.38,0.2833333333333332,6,1
5687,7.3,0.25,0.27,3.8,0.047,0.19736842105263158,0.2744360902255639,0.99173,3.07,0.46,0.5500000000000002,6,1
5688,6.8,0.27,0.24,4.6,0.098,0.4605263157894737,0.4548872180451128,0.99412,3.15,0.49,0.2666666666666666,6,1
5689,6.7,0.24,0.3,10.2,0.07,0.5657894736842105,0.650375939849624,0.99666,2.86,0.46,0.15000000000000005,6,1
5690,6.4,0.14,0.28,7.9,0.057,0.2631578947368421,0.2857142857142857,0.99425,3.26,0.36,0.3333333333333333,6,1
5691,6.4,0.5,0.2,2.4,0.059,0.23684210526315788,0.39849624060150374,0.99314,3.18,0.4,0.19999999999999987,6,1
5692,6.6,0.41,0.27,10.7,0.046,0.25,0.36466165413533835,0.99672,3.08,0.41,0.16666666666666666,6,1
5693,6.4,0.25,0.28,4.9,0.03,0.3684210526315789,0.3458646616541353,0.99024,3.09,0.58,0.8000000000000002,7,1
5694,6.6,0.41,0.27,10.7,0.046,0.25,0.36466165413533835,0.99672,3.08,0.41,0.16666666666666666,6,1
5695,8.0,0.25,0.35,1.1,0.054,0.15789473684210525,0.48872180451127817,0.99366,3.08,0.55,0.25,5,1
5696,6.4,0.14,0.28,7.9,0.057,0.2631578947368421,0.2857142857142857,0.99425,3.26,0.36,0.3333333333333333,6,1
5697,6.6,0.21,0.34,5.6,0.046,0.3815789473684211,0.5037593984962406,0.99299,3.22,0.38,0.5,5,1
5698,6.4,0.5,0.2,2.4,0.059,0.23684210526315788,0.39849624060150374,0.99314,3.18,0.4,0.19999999999999987,6,1
5699,6.3,0.29,0.23,14.2,0.037,0.3026315789473684,0.34962406015037595,0.99528,3.08,0.38,0.4333333333333333,6,1
5700,6.9,0.37,0.23,9.5,0.057,0.6973684210526315,0.6015037593984962,0.99568,3.23,0.42,0.3333333333333333,5,1
5701,6.9,0.37,0.23,9.5,0.057,0.6973684210526315,0.6015037593984962,0.99568,3.23,0.42,0.3333333333333333,5,1
5702,5.7,0.31,0.28,4.1,0.03,0.27631578947368424,0.3007518796992481,0.99062,3.31,0.38,0.6166666666666666,7,1
5703,6.9,0.45,0.27,4.7,0.035,0.21052631578947367,0.2781954887218045,0.99058,3.12,0.36,0.75,7,1
5704,6.9,0.3,0.45,1.4,0.039,0.4605263157894737,0.43609022556390975,0.99059,3.07,0.47,0.5166666666666666,7,1
5705,5.3,0.23,0.56,0.9,0.041,0.5921052631578947,0.5075187969924813,0.99119,3.16,0.62,0.2833333333333332,5,1
5706,6.8,0.3,0.26,2.9,0.037,0.5789473684210527,0.5413533834586466,0.99727,3.04,0.38,0.7166666666666668,6,1
5707,6.7,0.28,0.42,3.5,0.035,0.5526315789473685,0.37218045112781956,0.99021,3.18,0.38,0.6999999999999998,6,1
5708,5.0,0.255,0.22,2.7,0.043,0.5921052631578947,0.5526315789473685,0.99238,3.2,0.76,0.5500000000000002,6,1
5709,7.6,0.4,0.27,1.2,0.053,0.2894736842105263,0.7030075187969925,0.99164,3.22,0.38,0.6,5,1
5710,5.5,0.21,0.25,1.2,0.04,0.2236842105263158,0.2593984962406015,0.99006,3.31,0.56,0.5500000000000002,6,1
5711,6.0,0.2,0.25,2.0,0.041,0.3815789473684211,0.33458646616541354,0.99078,3.27,0.56,0.5166666666666666,6,1
5712,6.1,0.17,0.29,1.1,0.041,0.40789473684210525,0.3233082706766917,0.99036,3.26,0.57,0.5333333333333332,6,1
5713,7.5,0.21,0.29,1.5,0.046,0.4473684210526316,0.37969924812030076,0.99123,3.15,0.45,0.5500000000000002,6,1
5714,7.3,0.26,0.32,1.2,0.041,0.3684210526315789,0.3308270676691729,0.98978,3.07,0.45,0.6666666666666666,6,1
5715,6.2,0.35,0.2,2.9,0.069,0.42105263157894735,0.5714285714285714,0.99908,3.15,0.5,0.13333333333333344,6,1
5716,6.2,0.35,0.2,2.9,0.069,0.42105263157894735,0.5714285714285714,0.99908,3.15,0.5,0.13333333333333344,6,1
5717,6.5,0.43,0.31,3.6,0.046,0.23684210526315788,0.5150375939849624,0.99022,3.15,0.34,0.6666666666666666,8,1
5718,6.5,0.4,0.31,3.5,0.046,0.27631578947368424,0.5300751879699248,0.99024,3.15,0.31,0.6666666666666666,7,1
5719,7.4,0.28,0.5,12.1,0.049,0.618421052631579,0.43609022556390975,0.9973,3.01,0.44,0.16666666666666666,5,1
5720,6.3,0.23,0.22,17.45,0.054,0.5394736842105263,0.5451127819548872,0.99853,3.12,0.6,0.21666666666666679,6,1
5721,6.2,0.34,0.25,12.1,0.059,0.42105263157894735,0.6203007518796992,0.99769,3.14,0.56,0.11666666666666654,6,1
5722,6.6,0.44,0.32,3.0,0.095,0.15789473684210525,0.2593984962406015,0.98954,3.1,0.63,0.8000000000000002,6,1
5723,6.0,0.13,0.36,1.6,0.052,0.2894736842105263,0.24812030075187969,0.98974,3.1,0.5,0.5833333333333334,7,1
5724,6.3,0.17,0.23,5.7,0.048,0.5657894736842105,0.5300751879699248,0.99382,3.08,0.54,0.3333333333333333,5,1
5725,6.3,0.18,0.22,5.6,0.047,0.5789473684210527,0.5300751879699248,0.99383,3.09,0.54,0.3333333333333333,5,1
5726,6.7,0.31,0.34,6.8,0.059,0.6578947368421053,0.7857142857142857,0.99538,3.33,0.56,0.38333333333333347,5,1
5727,6.6,0.33,0.32,15.6,0.054,0.8026315789473685,0.8308270676691729,0.99734,3.25,0.56,0.4000000000000001,5,1
5728,6.3,0.34,0.31,6.0,0.02,0.2236842105263158,0.23308270676691728,0.98981,3.22,0.29,0.9,7,1
5729,6.8,0.29,0.32,1.8,0.032,0.2236842105263158,0.46616541353383456,0.99095,3.05,0.62,0.5333333333333332,6,1
5730,7.4,0.31,0.26,8.6,0.048,0.6052631578947368,0.7518796992481203,0.9964,3.26,0.36,0.18333333333333326,5,1
5731,7.4,0.31,0.26,8.6,0.048,0.6052631578947368,0.7518796992481203,0.9964,3.26,0.36,0.18333333333333326,5,1
5732,5.7,0.25,0.27,11.5,0.04,0.3026315789473684,0.42857142857142855,0.99411,3.33,0.31,0.4666666666666668,6,1
5733,6.8,0.27,0.28,7.8,0.038,0.32894736842105265,0.31203007518796994,0.9915,3.24,0.34,0.75,6,1
5734,5.9,0.26,0.24,2.4,0.046,0.34210526315789475,0.47368421052631576,0.99234,3.63,0.73,0.5500000000000002,5,1
5735,5.9,0.65,0.23,5.0,0.035,0.25,0.45864661654135336,0.99016,3.46,0.48,0.8000000000000002,6,1
5736,7.4,0.31,0.26,8.6,0.048,0.6052631578947368,0.7518796992481203,0.9964,3.26,0.36,0.18333333333333326,5,1
5737,6.6,0.23,0.32,1.5,0.041,0.09210526315789473,0.24812030075187969,0.98949,3.22,0.39,0.7833333333333332,6,1
